"","GO.ID","Term","Annotated","Significant","Expected","Rank in classicFisher","classicFisher","weightFisher","bh_adjust","bh_adjust_weight","ParentTerm","N_in_Parent"
"186","GO:0032482","Rab protein signal transduction",44,15,10.72,1319,0.09486,0.02352,0.600537710583153,0.734702195121951,"Cdc42 protein signal transduction",6
"187","GO:1901361","organic cyclic compound catabolic proces...",533,147,129.91,918,0.04327,0.02371,0.402598504772004,0.734702195121951,"retrograde protein transport, ER to cytosol",25
"188","GO:0010883","regulation of lipid storage",72,30,17.55,173,0.00088,0.02413,0.0437524,0.734702195121951,"sequestering of calcium ion",5
"189","GO:0010638","positive regulation of organelle organiz...",453,116,110.42,2494,0.28177,0.02432,0.971959627105052,0.734702195121951,"positive regulation of mitotic metaphase/anaphase transition",6
"190","GO:0000303","response to superoxide",40,13,9.75,1760,0.15484,0.02445,0.743481786681105,0.734702195121951,"response to oxidative stress",4
"191","GO:0005984","disaccharide metabolic process",8,5,1.95,704,0.02446,0.02446,0.292855547945205,0.734702195121951,"disaccharide metabolic process",1
"192","GO:0006207","'de novo' pyrimidine nucleobase biosynth...",8,5,1.95,705,0.02446,0.02446,0.292855547945205,0.734702195121951,"nucleobase-containing small molecule biosynthetic process",5
"193","GO:0061512","protein localization to cilium",62,18,15.11,2280,0.23539,0.02451,0.887794901359053,0.734702195121951,"protein import into nucleus",14
"194","GO:0036498","IRE1-mediated unfolded protein response",49,20,11.94,427,0.00796,0.02611,0.160364677419355,0.771904914089347,"response to unfolded protein",12
"195","GO:0045184","establishment of protein localization",1222,345,297.85,136,0.00045,0.027,0.0284658088235294,0.795482876712329,"protein import into nucleus",14
"196","GO:0045732","positive regulation of protein catabolic...",200,73,48.75,71,7.2e-05,0.02821,0.00872416901408451,0.80379235924933,"retrograde protein transport, ER to cytosol",25
"197","GO:0007062","sister chromatid cohesion",55,29,13.41,37,5.3e-06,0.02954,0.00123232162162162,0.80379235924933,"DNA unwinding involved in DNA replication",6
"198","GO:0046500","S-adenosylmethionine metabolic process",17,8,4.14,858,0.03479,0.03035,0.343825376712329,0.80379235924933,"sulfur compound catabolic process",2
"199","GO:0000077","DNA damage checkpoint signaling",125,40,30.47,798,0.03163,0.03036,0.3401411125,0.80379235924933,"Cdc42 protein signal transduction",6
"200","GO:0001731","formation of translation preinitiation c...",11,6,2.68,767,0.03038,0.03038,0.33336625,0.80379235924933,"mRNA splice site recognition",9
"201","GO:0032510","endosome to lysosome transport via multi...",11,6,2.68,770,0.03038,0.03038,0.33336625,0.80379235924933,"endosome transport via multivesicular body sorting pathway",3
"202","GO:0045663","positive regulation of myoblast differen...",11,6,2.68,771,0.03038,0.03038,0.33336625,0.80379235924933,"myoblast fusion",2
"203","GO:0046599","regulation of centriole replication",11,6,2.68,772,0.03038,0.03038,0.33336625,0.80379235924933,"regulation of mitotic spindle assembly",7
"204","GO:0051382","kinetochore assembly",11,6,2.68,773,0.03038,0.03038,0.33336625,0.80379235924933,"mRNA splice site recognition",9
"205","GO:0061621","canonical glycolysis",11,6,2.68,774,0.03038,0.03038,0.33336625,0.80379235924933,"retrograde protein transport, ER to cytosol",25
"206","GO:0090148","membrane fission",11,6,2.68,775,0.03038,0.03038,0.33336625,0.80379235924933,"membrane invagination",5
"207","GO:0032790","ribosome disassembly",16,7,3.9,1158,0.07053,0.0304,0.511910521091811,0.80379235924933,"translational termination",3
"208","GO:0010608","post-transcriptional regulation of gene ...",446,111,108.71,3270,0.41637,0.03045,1,0.80379235924933,"regulation of protein tyrosine kinase activity",11
"209","GO:0042149","cellular response to glucose starvation",32,13,7.8,786,0.03086,0.03086,0.335755972222222,0.80379235924933,"response to fungus",3
"210","GO:0016322","neuron remodeling",57,19,13.89,1249,0.08012,0.03124,0.550977106314948,0.80379235924933,"nervous system development",3
"211","GO:0030968","endoplasmic reticulum unfolded protein r...",93,42,22.67,43,8.7e-06,0.03188,0.00174060697674419,0.80379235924933,"response to unfolded protein",12
"212","GO:0051225","spindle assembly",125,40,30.47,799,0.03163,0.03295,0.3401411125,0.80379235924933,"regulation of mitotic spindle assembly",7
"213","GO:1902803","regulation of synaptic vesicle transport",30,15,7.31,237,0.00206,0.03313,0.0744629411764706,0.80379235924933,"regulation of vesicle-mediated transport",11
"214","GO:0032469","endoplasmic reticulum calcium ion homeos...",21,11,5.12,363,0.00517,0.03328,0.121856191780822,0.80379235924933,"cellular homeostasis",3
"215","GO:1900409","positive regulation of cellular response...",14,7,3.41,809,0.03347,0.03347,0.343825376712329,0.80379235924933,"cellular response to cadmium ion",5
"216","GO:0043113","receptor clustering",38,12,9.26,2001,0.19576,0.03355,0.840380878243513,0.80379235924933,"protein import into nucleus",14
"217","GO:0032434","regulation of proteasomal ubiquitin-depe...",124,44,30.22,294,0.00345,0.03368,0.100271452702703,0.80379235924933,"retrograde protein transport, ER to cytosol",25
"218","GO:0006457","protein folding",165,63,40.22,63,4.8e-05,0.03371,0.00655466666666667,0.80379235924933,"protein folding in endoplasmic reticulum",4
"219","GO:0006195","purine nucleotide catabolic process",83,31,20.23,372,0.00557,0.03386,0.12881373655914,0.80379235924933,"retrograde protein transport, ER to cytosol",25
"220","GO:0050709","negative regulation of protein secretion",60,16,14.62,3132,0.38683,0.03387,1,0.80379235924933,"regulation of vesicle-mediated transport",11
"221","GO:0043161","proteasome-mediated ubiquitin-dependent ...",343,104,83.6,388,0.00612,0.03408,0.135696804123711,0.80379235924933,"retrograde protein transport, ER to cytosol",25
"222","GO:0002792","negative regulation of peptide secretion",73,17,17.79,4506,0.63052,0.03412,1,0.80379235924933,"Wnt protein secretion",4
"223","GO:0043122","regulation of canonical NF-kappaB signal...",78,25,19.01,1226,0.07586,0.03414,0.531452426710098,0.80379235924933,"negative regulation of cellular response to hypoxia",8
"224","GO:0042775","mitochondrial ATP synthesis coupled elec...",59,20,14.38,1081,0.06323,0.03416,0.499694750445633,0.80379235924933,"mitochondrial ATP synthesis coupled electron transport",1
"225","GO:0060631","regulation of meiosis I",15,7,3.66,1002,0.04986,0.03429,0.425204767096135,0.80379235924933,"G1/S transition of mitotic cell cycle",17
"226","GO:0009636","response to toxic substance",509,152,124.06,239,0.00207,0.0343,0.0745113389121339,0.80379235924933,"response to unfolded protein",12
"227","GO:2000781","positive regulation of double-strand bre...",21,8,5.12,1535,0.11536,0.03432,0.644024711226476,0.80379235924933,"leading strand elongation",31
"228","GO:0032784","regulation of DNA-templated transcriptio...",59,17,14.38,2372,0.25478,0.03434,0.923671445427729,0.80379235924933,"RNA metabolic process",7
"229","GO:0006269","DNA replication, synthesis of RNA primer",6,4,1.46,830,0.03434,0.03434,0.343825376712329,0.80379235924933,"leading strand elongation",31
"230","GO:0009204","deoxyribonucleoside triphosphate catabol...",6,4,1.46,831,0.03434,0.03434,0.343825376712329,0.80379235924933,"retrograde protein transport, ER to cytosol",25
"231","GO:0010998","regulation of translational initiation b...",6,4,1.46,832,0.03434,0.03434,0.343825376712329,0.80379235924933,"regulation of protein tyrosine kinase activity",11
"232","GO:0030050","vesicle transport along actin filament",6,4,1.46,833,0.03434,0.03434,0.343825376712329,0.80379235924933,"mitotic actomyosin contractile ring assembly",3
"233","GO:0045008","depyrimidination",6,4,1.46,837,0.03434,0.03434,0.343825376712329,0.80379235924933,"leading strand elongation",31
"234","GO:0071267","L-methionine salvage",6,4,1.46,839,0.03434,0.03434,0.343825376712329,0.80379235924933,"nucleobase-containing small molecule biosynthetic process",5
"235","GO:0090387","phagolysosome assembly involved in apopt...",6,4,1.46,842,0.03434,0.03434,0.343825376712329,0.80379235924933,"nucleus organization",6
"236","GO:0097039","protein linear polyubiquitination",6,4,1.46,843,0.03434,0.03434,0.343825376712329,0.80379235924933,"protein linear polyubiquitination",2
"237","GO:1903475","mitotic actomyosin contractile ring asse...",6,4,1.46,846,0.03434,0.03434,0.343825376712329,0.80379235924933,"mitotic actomyosin contractile ring assembly",3
"238","GO:0051345","positive regulation of hydrolase activit...",466,110,113.58,4666,0.67235,0.03436,1,0.80379235924933,"regulation of DNA binding",5
"239","GO:0051881","regulation of mitochondrial membrane pot...",60,20,14.62,1220,0.07391,0.03436,0.520759811629812,0.80379235924933,"regulation of biological quality",4
"240","GO:0008610","lipid biosynthetic process",571,141,139.18,3298,0.44399,0.03438,1,0.80379235924933,"fatty acid derivative biosynthetic process",8
"241","GO:0070252","actin-mediated cell contraction",64,15,15.6,4454,0.61733,0.03453,1,0.80379235924933,"mitotic actomyosin contractile ring assembly",3
"242","GO:0006576","biogenic amine metabolic process",97,23,23.64,4286,0.59988,0.03453,1,0.80379235924933,"biogenic amine metabolic process",2
"243","GO:1903441","protein localization to ciliary membrane",24,5,5.85,4975,0.7311,0.03454,1,0.80379235924933,"protein import into nucleus",14
"244","GO:0042219","cellular modified amino acid catabolic p...",17,8,4.14,860,0.03479,0.03479,0.343825376712329,0.80379235924933,"4-hydroxyproline metabolic process",2
"245","GO:0045736","negative regulation of cyclin-dependent ...",17,8,4.14,861,0.03479,0.03479,0.343825376712329,0.80379235924933,"regulation of protein tyrosine kinase activity",11
"246","GO:0050771","negative regulation of axonogenesis",40,13,9.75,1761,0.15484,0.03484,0.743481786681105,0.80379235924933,"nervous system development",3
"247","GO:0010888","negative regulation of lipid storage",27,12,6.58,633,0.01761,0.03485,0.23895714511041,0.80379235924933,"sequestering of calcium ion",5
"248","GO:0007179","transforming growth factor beta receptor...",123,37,29.98,1280,0.08603,0.03571,0.577764316939891,0.819235013333333,"integrin-mediated signaling pathway",2
"249","GO:0071103","DNA conformation change",214,70,52.16,281,0.00326,0.0368,0.0990556690140845,0.841995744680851,"DNA unwinding involved in DNA replication",6
"250","GO:0006633","fatty acid biosynthetic process",138,51,33.64,152,6e-04,0.0381,0.0339592105263158,0.867810555555556,"fatty acid derivative biosynthetic process",8
"251","GO:0032496","response to lipopolysaccharide",197,59,48.02,902,0.04139,0.03813,0.394765155210643,0.867810555555556,"response to unfolded protein",12
"252","GO:0031329","regulation of cellular catabolic process",717,202,174.76,435,0.00817,0.03874,0.161578183908046,0.879367335092348,"retrograde protein transport, ER to cytosol",25
"253","GO:0036503","ERAD pathway",88,38,21.45,75,7.7e-05,0.03942,0.00883241333333333,0.892448052631579,"retrograde protein transport, ER to cytosol",25
"254","GO:0007029","endoplasmic reticulum organization",58,21,14.14,758,0.02902,0.0396,0.329365514511873,0.894170078740158,"multivesicular body assembly",3
"255","GO:0007349","cellularization",79,25,19.26,1282,0.08626,0.03976,0.578857082683307,0.895432670157068,"cellularization",1
"256","GO:0010389","regulation of G2/M transition of mitotic...",121,38,29.49,961,0.04661,0.04012,0.417258928199792,0.901181096605744,"G1/S transition of mitotic cell cycle",17
"257","GO:1901576","organic substance biosynthetic process",4521,1156,1101.96,289,0.00335,0.04054,0.0997233564013841,0.907142605932204,"macromolecule biosynthetic process",3
"258","GO:0007265","Ras protein signal transduction",267,71,65.08,2101,0.21489,0.04099,0.872682492944497,0.907142605932204,"Cdc42 protein signal transduction",6
"259","GO:0035082","axoneme assembly",86,32,20.96,366,0.00523,0.04127,0.122598610354223,0.907142605932204,"regulation of mitotic spindle assembly",7
"260","GO:0097193","intrinsic apoptotic signaling pathway",224,89,54.6,15,1.9e-07,0.04142,0.000108971333333333,0.907142605932204,"intrinsic apoptotic signaling pathway in response to DNA damage",5
"261","GO:0006909","phagocytosis",195,57,47.53,1129,0.06708,0.04148,0.509210670731707,0.907142605932204,"endoplasmic reticulum to Golgi vesicle-mediated transport",10
"262","GO:0006891","intra-Golgi vesicle-mediated transport",37,15,9.02,665,0.02161,0.04199,0.27914539039039,0.907142605932204,"endoplasmic reticulum to Golgi vesicle-mediated transport",10
"263","GO:0000819","sister chromatid segregation",250,86,60.94,98,0.00019,0.0422,0.0166792857142857,0.907142605932204,"G1/S transition of mitotic cell cycle",17
"264","GO:0060255","regulation of macromolecule metabolic pr...",3249,844,791.92,306,0.00374,0.04231,0.105147777777778,0.907142605932204,"RNA metabolic process",7
"265","GO:0031323","regulation of cellular metabolic process",3494,906,851.63,270,0.00289,0.04281,0.0917231617647059,0.907142605932204,"RNA metabolic process",7
"266","GO:0019985","translesion synthesis",39,18,9.51,256,0.00241,0.04364,0.0809891796875,0.907142605932204,"leading strand elongation",31
"267","GO:1902750","negative regulation of cell cycle G2/M p...",60,18,14.62,1974,0.19098,0.04408,0.830770549395161,0.907142605932204,"G1/S transition of mitotic cell cycle",17
"268","GO:0031954","positive regulation of protein autophosp...",9,5,2.19,929,0.04413,0.04413,0.402598504772004,0.907142605932204,"regulation of protein tyrosine kinase activity",11
"269","GO:1990834","response to odorant",9,5,2.19,936,0.04413,0.04413,0.402598504772004,0.907142605932204,"response to unfolded protein",12
"270","GO:2000301","negative regulation of synaptic vesicle ...",9,5,2.19,937,0.04413,0.04413,0.402598504772004,0.907142605932204,"regulation of vesicle-mediated transport",11
"271","GO:1904380","endoplasmic reticulum mannose trimming",14,6,3.41,1402,0.10079,0.04415,0.603127041972019,0.907142605932204,"protein methylation",2
"272","GO:0031468","nuclear membrane reassembly",15,6,3.66,1635,0.13474,0.04417,0.701675677966102,0.907142605932204,"nucleus organization",6
"273","GO:0006896","Golgi to vacuole transport",19,6,4.63,2651,0.30869,0.04425,0.993512933034044,0.907142605932204,"endoplasmic reticulum to Golgi vesicle-mediated transport",10
"274","GO:0007292","female gamete generation",673,202,164.04,115,0.00029,0.04461,0.0216945217391304,0.907142605932204,"multi-organism reproductive process",6
"275","GO:0000398","mRNA splicing, via spliceosome",340,118,82.87,40,8.3e-06,0.04469,0.0017206,0.907142605932204,"regulation of alternative mRNA splicing, via spliceosome",4
"276","GO:0022402","cell cycle process",1201,366,292.73,14,1.2e-07,0.04478,7.374e-05,0.907142605932204,"G1/S transition of mitotic cell cycle",17
"277","GO:0009967","positive regulation of signal transducti...",960,232,233.99,4154,0.57684,0.04556,1,0.907142605932204,"negative regulation of cellular response to hypoxia",8
"278","GO:0060294","cilium movement involved in cell motilit...",95,33,23.16,577,0.01464,0.04679,0.216913247863248,0.907142605932204,"intraciliary transport involved in cilium assembly",3
"279","GO:0010605","negative regulation of macromolecule met...",1711,425,417.04,2694,0.31836,0.04682,1,0.907142605932204,"RNA metabolic process",7
"280","GO:0001101","response to acid chemical",319,87,77.75,1566,0.12317,0.04694,0.676436266751755,0.907142605932204,"response to unfolded protein",12
"281","GO:2000401","regulation of lymphocyte migration",28,14,6.82,271,0.0029,0.04697,0.0917231617647059,0.907142605932204,"humoral immune response",4
"282","GO:0000018","regulation of DNA recombination",59,21,14.38,876,0.03501,0.047,0.343825376712329,0.907142605932204,"leading strand elongation",31
"283","GO:2000144","positive regulation of DNA-templated tra...",27,11,6.58,947,0.04443,0.04714,0.403197563291139,0.907142605932204,"RNA metabolic process",7
"284","GO:1905710","positive regulation of membrane permeabi...",32,12,7.8,1146,0.06793,0.04716,0.509210670731707,0.907142605932204,"regulation of biological quality",4
"285","GO:0042044","fluid transport",21,9,5.12,970,0.04833,0.04718,0.421034813319879,0.907142605932204,"fluid transport",1
"286","GO:0006560","proline metabolic process",9,6,2.19,457,0.00873,0.04718,0.16362568627451,0.907142605932204,"nucleobase-containing small molecule biosynthetic process",5
"287","GO:0090382","phagosome maturation",27,10,6.58,1393,0.0984,0.04721,0.603127041972019,0.907142605932204,"nucleus organization",6
"288","GO:0045911","positive regulation of DNA recombination",19,8,4.63,1134,0.06789,0.04721,0.509210670731707,0.907142605932204,"leading strand elongation",31
"289","GO:0006568","tryptophan metabolic process",17,6,4.14,2102,0.21566,0.0473,0.872682492944497,0.907142605932204,"biogenic amine metabolic process",2
"290","GO:0036297","interstrand cross-link repair",37,14,9.02,966,0.04732,0.04732,0.420986514994829,0.907142605932204,"leading strand elongation",31
"291","GO:0032608","interferon-beta production",43,10,10.48,4500,0.62609,0.04745,1,0.907142605932204,"positive regulation of type I interferon production",2
"292","GO:0090150","establishment of protein localization to...",210,49,51.19,4649,0.66502,0.04757,1,0.907142605932204,"protein import into nucleus",14
"293","GO:0010506","regulation of autophagy",282,79,68.74,1278,0.08562,0.04776,0.576360610328639,0.907142605932204,"retrograde protein transport, ER to cytosol",25
"294","GO:0006650","glycerophospholipid metabolic process",248,50,60.45,7092,0.95219,0.04811,1,0.907142605932204,"fatty acid derivative biosynthetic process",8
"295","GO:0032880","regulation of protein localization",674,176,164.28,1720,0.14726,0.04825,0.736556848837209,0.907142605932204,"regulation of vesicle-mediated transport",11
"296","GO:0047496","vesicle transport along microtubule",33,13,8.04,896,0.03988,0.04828,0.382057505567929,0.907142605932204,"intraciliary transport involved in cilium assembly",3
"297","GO:0009949","polarity specification of anterior/poste...",21,9,5.12,971,0.04833,0.04833,0.421034813319879,0.907142605932204,"determination of left/right symmetry",2
"298","GO:0033227","dsRNA transport",21,9,5.12,972,0.04833,0.04833,0.421034813319879,0.907142605932204,"protein import into nucleus",14
"299","GO:0070979","protein K11-linked ubiquitination",21,9,5.12,973,0.04833,0.04833,0.421034813319879,0.907142605932204,"protein linear polyubiquitination",2
"300","GO:0051336","regulation of hydrolase activity",687,171,167.45,3131,0.38641,0.04841,1,0.907142605932204,"regulation of DNA binding",5
"301","GO:0010591","regulation of lamellipodium assembly",31,11,7.56,1519,0.11114,0.04844,0.628493804204993,0.907142605932204,"regulation of mitotic spindle assembly",7
"302","GO:0033631","cell-cell adhesion mediated by integrin",12,6,2.92,982,0.04847,0.04847,0.421034813319879,0.907142605932204,"positive regulation of substrate adhesion-dependent cell spreading",2
"303","GO:0045026","plasma membrane fusion",12,6,2.92,983,0.04847,0.04847,0.421034813319879,0.907142605932204,"membrane invagination",5
"304","GO:0030703","eggshell formation",78,34,19.01,91,0.00015,0.04848,0.0140266304347826,0.907142605932204,"multi-organism reproductive process",6
"305","GO:0007286","spermatid development",172,53,41.92,794,0.03114,0.04875,0.336977886792453,0.907142605932204,"multi-organism reproductive process",6
"306","GO:2000045","regulation of G1/S transition of mitotic...",126,31,30.71,3726,0.51069,0.04877,1,0.907142605932204,"G1/S transition of mitotic cell cycle",17
"307","GO:0051445","regulation of meiotic cell cycle",82,28,19.99,761,0.02919,0.04901,0.329988922470434,0.907142605932204,"G1/S transition of mitotic cell cycle",17
"308","GO:0001933","negative regulation of protein phosphory...",289,86,70.44,643,0.01944,0.0492,0.260096920684292,0.907142605932204,"regulation of protein tyrosine kinase activity",11
"309","GO:0042742","defense response to bacterium",200,61,48.75,748,0.02712,0.04921,0.311916256684492,0.907142605932204,"response to fungus",3
"310","GO:0009063","amino acid catabolic process",105,32,25.59,1300,0.0905,0.04949,0.598901153846154,0.907142605932204,"retrograde protein transport, ER to cytosol",25
"311","GO:2000300","regulation of synaptic vesicle exocytosi...",24,12,5.85,373,0.00573,0.04953,0.132158686327078,0.907142605932204,"regulation of vesicle-mediated transport",11
"312","GO:0010042","response to manganese ion",34,14,8.29,676,0.02256,0.04958,0.287106035502959,0.907142605932204,"cellular response to cadmium ion",5
"313","GO:1901606","alpha-amino acid catabolic process",88,25,21.45,2135,0.22061,0.04958,0.882917317615658,0.907142605932204,"retrograde protein transport, ER to cytosol",25
"314","GO:0071168","protein localization to chromatin",28,11,6.82,1045,0.05756,0.04976,0.472508282442748,0.907142605932204,"protein import into nucleus",14
